,label,text
3758,0,אי אפשר להאמין - קשה - קשה - ילד קסם כזה אבד לעולם . מחבקים לעידוד .
3759,0,זה ברור שזה אתה בשם ביתר ירושלים קבוצתך האהודה בהצלחההה מכל הלב תהיה בטוח שאתה המתאים ביותר אדוני הנשיא
3760,1, כבוד הנשיא  יישר כח על התגובה - למעט האיחולים לזוג . עם ישראל אינו מעוניין ואינו תומך בנישואי תערובת !! 
3761,0,שבת שלום לנשיא בירושלים : - )
3762,0,נשיא מדינה שכולם אוהבים שבת שלום !
3763,0,שבת שלום לכל משפחת ריבלין היקרה כבוד הנשיא אנו שמחים לראות יהודי גאה בשורשיו ומוצאו בבית הנשיא של מדינתינו היקרה
3764,0,שמחים שנבחרת .
3765,1,ביתר טהורה לעד
3766,0,יישר כוח ובהצלחה !!!
3767,0," חבר'ה בחדשות נאמר שמשפחתו של דניאל ז""ל ביקשה שאף נציג מהכנסת וכמובן כולל את ביבי השפן . "
3768,0,נשיא כלבבי
3769,1,חבל איכזבת !! חשבתי אתה ימני !! מסתבר שטעיתי !! גועל נפש שאתה בעד התבולללללות ועוד עם ערבים !! איככס
3770,0,איימה איזה חיוך מליון דולרת
3771,0,נשיא יקר אוהב אותך אבל לא מסכים איתך . עם יהודי צריך להישאר יהודי ולא להתבולל
3772,0,דרך צלחה רובי היקר .
3773,0,זו הבת של יוליק ?
3774,0, לחברנו היקר  איש ביתר וליכוד אמתי.בוקר טוב אדוני נשיא מדינת ישראל השלמה . 
3775,1," אדוני  "" הנשיא "" "" אתה עדיין מתכוון להפגש עם אבו מאזן !? תתבייש לך ! """
3776,0,שבת שלום אדוני הנשיא . אני מזמין אותך אלינו לרמלה לכפר גואריש אתה הנשיא של כולנו
3777,0, ברכות חמות אדוני הנשיא היקר ! מגיע לך במלוא מובן המילה !!! יברכך ה ׳ וישמרך  ישא ה ׳ פניו אליך וישם לך שלום  אמן !!!! 
3778,0,אמן שבת שלום ומבורך
3779,0,מזל טוב לנשיא חיי נשיא ראובן רובי רבלין אושר למדינה חיי
3780,0,אדם צנוע ומיוחד . שבת שלום .
3781,0, כל הכבוד  כבוד הנשיא ! 
3782,1,אתה נשיא מדינת החלם שלנו וזה החלום שלך ?? לא שלום ? לא מלכות דוד ? לא הר הבית ? פשוט הזוי אבל כנראה מתאים בימינו ...
3783,0,כל הכבוד לרובי היקר ..
3784,0,בהצלחה לך כבוד הנשיא אני מאמין בך !
3785,0,ינוח על משכבו בשלום.ונומר אמן .
3786,0,יחי נשיא מדינת ישראל
3787,1," תלמד מפרס שהיה מאחד בין כולם ולא מתסיס כמוך חכמינו ז""ל אמרו סייג לחוכמה שתיקה "
3788,0,רובי יהיה נשיא שיא ...
3789,0, וואוו נחמה מרגש  הצלחה גדולה בעזרת השם  מחר רובי לנשיאות ישראל אמן ואמן . 
3790,0,בהצלחה ! כבוד הנשיא הנבחר מר' ראובן ריבלין מקווה שבתפקידך הרם תלכד את העם מכל שכביו לשלום אחווה ורעות .
3791,0, שובר את הלב . אין כאב כזה . יהי זכרו של דניאל הקסום  ברוך . 
3792,0,כל הכבוד ! מצפה לשמוע גינויים גם מראש הממשלה !
3793,1,אכזבת
3794,0,רובי הנשיא היקר ועכשיו אתה הסבא של כולם
3795,0,כל הכבוד לנשיא מדינת ישראל . הנשיא של כו-לם
3796,0,שבת שלום ומבורכת לנשיא הנבחר . אמן כן יהי רצון !!!
3797,0,אוהבים אותך רובי
3798,0, הלוואי שכולם היו חושבים כמוך כבוד הנשיא  אולי אז היינו חיים במציאות יותר נורמלית . 
3799,0,עצוב עצוב כל כך תודה על השיתוף והרגישות
3800,0, הפתעת אותי כבוד הנשיא  ואני שמח על כך . 
3801,0,בהצלחה רבה מקרב לב
3802,0,כל הכבוד לנכד שלך שצילם אותך ככה במיוחד וגם לך שהסכמת יישר כוח !!!
3803,0,כל הכבוד ... חלום אדיר אני חולמת יחד איתך ומקווה שהחלום יתגשם ...... שבת שלום ונפלא .......
3804,1,בושה
3805,0,רובי אתה הנשיא הבא של מדינת ישראל שבת שלום
3806,0,כבוד הנשיא
3807,1, אף אחד לא מסית  רק רוצים לקיים הפגנה המונית מול האולם  מה הבעיה ? 
3808,0,אין כמו סבאים נכון בהוד
3809,1,ראדי עוף לסכנין
3810,1,אך
3811,0,תודה לאלוהים שחנן אותנו בנשיאים שאוהבים שלום עלה והצלח
3812,0,הלוואי
3813,0,גברת ראשונה ראויה
3814,0,ברכות לנשיא החדש אחרי שאכל מסכן עשב בשבועות האחרונים עכשיו אנו יודעים מי יצאו החמורים הגדולים ...
3815,0,שבת שלום ...
3816,1,כבוד הנשיא עוד בכדורגל : )
3817,1,אני מאכל לכבוד הנשיא חתן כמו מחמוד
3818,1, שמיטת הכספים ? בחייאת רובי חזרת לקומדיות ? הצחקת את מוצצי הדם  עושקי הציבור הבנקים בישראל 
3819,0,יהי זכרו ברוך . מנוחתו עדן .
3820,1,אסור ליהודיה להתחתן עם גוי ! נקודה ! מה צריך להתרפס ולהמציא קומבינות ? !
3821,0,בהצלחה בתפקידך החדש !
3822,0,ממש מרגש .
3823,1,http://youtu.be/1kO1xkH3kWU. קול אחר במגזר הערבי - נאיל זועבי -
3824,0, בחירה מעולה  אדם משכמו ומעלה יש פה כמה מגיבים שהייתי שולח אותם לעזה ... 
3825,0,לבכות
3826,1,תחשוב יהודי חתיכת מסכן ..
3827,1,בושה וחרפה שנשיא המדינה נותן אור ירוק להתבוללות ומעורר הזדהות של נישואי תערובת עדיף היה שלא תגיב בכלל
3828,0,נשיא המדינה היקר החזרת אותי שנות דור שאני רואה אותך במגרש יש כח נשאינו היקר
3829,0,צעיר לנצח
3830,0,אנשיות . חחחחח מזל שלא מוסריות .
3831,0, שובר את הלב . אין כאב כזה . יהי זכרו של דניאל הקסום  ברוך . 
3832,0,שבת שלום כב' הנשיא הנבחר . בשורות טובות איש יקר .
3833,0,נהדר אתם כלבבי על אף שאנחנו לא מאותה אגנדה .
3834,0,רובי היקר כמה חכיתי למעמד הזה עשיתה לי את היום ואת השנים בהצלחה
3835,0, מאחל לך להיות נשיא  אתה הכי ראוי מכול המועמדים תכונות מושרשות בך אהבת ישראל 
3836,0,אמן כבוד הנשיא ושבת שלום לך ולכל בני ביתך אמן 
3837,1,תנקטו במעשים !! להרוג את כל המחבלים שאתם מחזיקים בכלא !!
3838,1, חבל שאף אחד מהכנסת לא הגיע  מה זה מראה על נבחרי העם ? 
3839,0,דמיון מדהים לאבא/סבא ! אוהבים אותכם
3840,0,הגשמתי חלום אתא הנשיא
3841,1,סליחה שאני חולק עליך אבל זה בכלל לא פסוק מהתורה אלא בלבול מוח של רבני חזל לכן רובי לא סלף את התורה
3842,0,כל אחד הוא אור קטן וכולנו אור איתן ! ריבלין תעזור לנו לגרש את החושך !
3843,0,לעם בציון צום מועיל לנשיאנו חזק ואמץ
3844,0,ישר כח אדוני הנשיא הנבחר על הרצון לשלום בנינו לבין השכנים
3845,0,יבורך המברך
3846,0,ת.נ.צ.ב.ה
3847,1, כבוד הנשיא  מקווה שלא תצטרך  אבל אם כן  אני מקווה שאתה תהיה מאלה שישחררו אותה אחרי האלימות שהיא תספוג .. מזל טוב .! 
3848,0,ראובן אוהבים אותך . - https://www.facebook.com/JEWIS324564
3849,0,איך אפשר לתפוס זאת . ילד יקר יהי זיכרו ברוך . נשיא אהוב ורגיש אתה
3850,0,הצלחתך הצלחתווווווווו
3851,1, אני יוצא מהדף שלך  דברייך לא ראויים  יפה שתיקה לחכמים 
3852,0,אדוני הנשיא ... תתחיל להתרגל לרעיון ! 
3853,0,רבלין נשיא מדינה נאור וריאלסטי .
3854,0,רובי אתה הנשיא של מדינת ישראל .
3855,0, רובי אולי תתחיל בבית  90% מהגזענות והאלימות נמצאת לידך בטדי . 
3856,0,שבת שלום להשיא מדינת ישראל
3857,0,אמן ואמן
3858,0, רובי אתה האיש הנכון לתפקיד תשאר אהוב  עממי  ירושלמי  מסורתי  מצחיק  וכו הרבה מזל טוב אוהבים אותך 
3859,0, כבוד הנשיא ריבלין - אתה מקרין שלוה  אנושיות ובטחון - ולוואי כך יהא בקרוב . תבורך . 
3860,0,אין עלייך איש יקר והנשיא הכי הכי שאני אוהב אותךךךךךךךךךךךךךךךךךךךךךך
3861,0,אין כמו נכדים להעלות חיוך ולמלא את ה < 3
3862,0,מזל טוב !!!! בחירה ראויה שיהיה בהצלחה ובשעה טובה !
3863,0,הלב נשבר !
3864,0,בהצלחה רובי'לה !
3865,0, אני מאוד מעריך אותך כבוד הנשיא הנכבד ומאחל לך הרבה הרבה בריאות  אושר  נחת ובהצלחה בכל מעשיך מכל הלב . 
3866,0,ולכל הטמבלים עם ” זכותנו להפגין ” - להפגין כנגד מה ? נישואין בין זוג אוהבים ???
3867,0,קשה לראות את התמונה ולהאמין שהיפיוף הזה איננו
3868,0,שבת שלום לך ולמשפחתך
3869,1, כבוד נשיאנו  אין שמח היה ממני ביום בחירתך  לא חשבתי שכל כך מהר אשמע את שמעון פרס מגרונך  
3870,0,מברוק אדוני הנשיא ובהצלחה לקידום האהבה יהודת ערבית
3871,1,אני חתומה כבר 11 שנים . כולם צריכים .
3872,0, נחמה  ריגשת אותנו עד דמעות  מאחלים לכם את כל הטוב שיש וסומכים עלייך שתמשיכי לשמור על הנבחרת גם בבית הנשיא . 
3873,0,בהצלחה רבה לאיש היקר
3874,0,אהבתי מאוד - התמונה מוצלחת . בהצלחה לך כבוד הנשיא . הנכד מתוק .
3875,1," ישראל דא""ג זה יעקב  כלומר יעקב אבינו אם למשהו כאן יש איזו שהיא אי וודאות לגבי הזהות שלו . "
3876,0,עצוב בנשמה !
3877,0,שבת שלום כבודו ובהצלחה
3878,0,אימלה עמדו לי דמעות בעיניים האיש הזה חייב להיות הנשיא הבא של מדינת ישראל
3879,0, כבוד הנשיא  האזנתי בהתרגשות לנאומך בכנסת . יישר כוחך על הרגישות לקיים טקס צנוע ועוצמתי בעת הזו 
3880,1,גולדה מאיר מתהפכת בקבר
3881,1,בן אדם שנותן יד להתבוללות עם ערבים האחרון שיכול לדבר איתנו על מצוות !!
3882,0,אהבתי תשיך בדרך הזאת.תבורך .
3883,0,מאחלים לך הצלחה מכל הלב הבחירה בך כבוד הנשיא היה הדבר החכם ביור שעשתה הכנסת עלה והצלח
3884,0,בהצלחה הנשיא !
3885,0,כבוד נשיא המדינה שתחייך כל הזמן מאחל לך הצלחה בתפקידך
3886,0,דור שמיני לירושלמים ( אני שביעי ... ) בכל זאת יש בנו משהו !!
3887,0,חג שמח לנשיא המדינה הבא של מדינת ישראל
3888,0, כל הכבוד לרובי ריבלין  נשיא מדינת ישראל ! 
3889,0,כבוד הנשיא מאוד מעריך אותך ומאחל לך חיים מאושרים ומוצלחים . אשרייך וירבו כמוך
3890,0,מקסים !
3891,1, בושה וחרפה  אני מתבייש בך על תמיכתך כיהודי בהתבוללות גועל נפש . 
3892,0, כל הכבוד לנשיא ריבלין  אדם אמיץ 
3893,0,איזה חמוד ! בהכתרה הוא ממש חיפש צומי .. אז עכשיו הוא קיבל .
3894,0,סוף סוף נשיא רציני במדינה הזאת
